"id","sire","dam","generation","sex","tank","age","weight","period"
3036,2655,2514,7,2,1,2,451.9,7
3037,2655,2514,7,1,3,2,468.9,8
3038,2655,2514,7,2,2,2,522.3,7
3039,2655,2514,7,1,3,2,500.6,8
3040,2655,2514,7,2,1,2,435.8,8
3041,2749,2684,7,1,2,2,403.7,8
3042,2749,2684,7,2,2,2,441.9,7
3043,2749,2684,7,1,1,2,450.8,7
3044,2749,2684,7,2,4,2,523.3,7
3045,2749,2684,7,1,4,2,317.4,7
3046,2749,2684,7,2,1,2,375.3,8
3047,2749,2684,7,1,2,2,524.3,8
3048,2749,2684,7,2,4,2,367.8,7
3049,2749,2652,7,1,1,2,532.2,7
3050,2749,2652,7,2,1,2,425.6,7
3051,2749,2652,7,1,3,2,499,8
3052,2749,2652,7,2,3,2,412.8,7
3053,2749,2652,7,1,1,2,528.5,7
3054,2749,2652,7,2,2,2,412.2,7
3055,2749,2652,7,1,2,2,466.2,7
3056,2749,2652,7,2,3,2,430,7
3057,2749,2728,7,1,1,2,416.4,7
3058,2749,2728,7,2,4,2,339.3,7
3059,2749,2728,7,1,4,2,399.3,7
3060,2749,2728,7,2,1,2,446.7,7
3061,2749,2728,7,1,3,2,438.1,8
3062,2749,2728,7,2,3,2,412,8
3063,2749,2728,7,1,2,2,503.6,8
3064,2749,2728,7,2,1,2,404.8,7
3065,2749,2482,7,1,2,2,496.3,8
3066,2749,2482,7,2,3,2,448.1,8
3067,2749,2482,7,1,4,2,453.1,8
3068,2749,2482,7,2,3,2,490.2,8
3069,2749,2482,7,1,3,2,475.6,8
3070,2749,2482,7,2,3,2,442.4,8
3071,2749,2482,7,1,2,2,500.9,8
3072,2749,2482,7,2,4,2,421.5,7
3073,2749,2542,7,1,1,2,383.1,8
3074,2749,2542,7,2,3,2,478,7
3075,2749,2542,7,1,4,2,494.1,7
3076,2749,2542,7,2,2,2,477.3,7
3077,2749,2542,7,1,2,2,483.7,7
3078,2749,2542,7,2,2,2,465.2,8
3079,2749,2542,7,1,2,2,505,8
3080,2749,2542,7,2,1,2,418.1,8
3081,2595,2488,7,1,3,2,480.6,7
3082,2595,2488,7,2,2,2,370.7,7
3083,2595,2488,7,1,3,2,557.5,8
3084,2595,2488,7,2,2,2,409.5,7
3085,2595,2488,7,1,1,2,393.8,8
3086,2595,2488,7,2,3,2,457.5,7
3087,2595,2488,7,1,2,2,376.1,7
3088,2595,2488,7,2,4,2,416.2,8
3089,2595,2794,7,1,1,2,528,7
3090,2595,2794,7,2,3,2,449.8,7
3091,2595,2794,7,1,2,2,494.6,7
3092,2595,2794,7,2,4,2,430.4,7
3093,2595,2794,7,1,3,2,639.9,8
3094,2595,2794,7,2,3,2,474.5,8
3095,2595,2794,7,1,1,2,597,8
3096,2595,2794,7,2,1,2,403.3,7
3097,2595,2492,7,1,1,2,523.3,7
3098,2595,2492,7,2,4,2,488.5,7
3099,2595,2492,7,1,1,2,509.5,8
3100,2595,2492,7,2,1,2,489.9,8
3101,2595,2492,7,1,4,2,505,8
3102,2595,2492,7,2,3,2,433.8,7
3103,2595,2492,7,1,1,2,460.9,8
3104,2595,2492,7,2,2,2,448.7,7
3105,2595,2696,7,1,2,2,468,7
3106,2595,2696,7,2,1,2,446.1,7
3107,2595,2696,7,1,3,2,436.5,7
3108,2595,2696,7,2,4,2,356.4,7
3109,2595,2696,7,1,2,2,545.9,7
3110,2595,2696,7,2,4,2,483.1,7
3111,2595,2696,7,1,3,2,479.3,8
3112,2595,2696,7,2,3,2,436.9,8
3113,2595,2484,7,1,1,2,437.3,8
3114,2595,2484,7,2,4,2,500.6,7
3115,2595,2484,7,1,1,2,503.4,8
3116,2595,2484,7,2,2,2,425.2,7
3117,2595,2484,7,1,3,2,517.7,8
3118,2595,2484,7,2,1,2,449.7,8
3119,2595,2484,7,1,4,2,423,8
3120,2595,2484,7,2,4,2,513.4,7
3121,2793,2780,7,1,2,2,478.8,7
3122,2793,2780,7,2,1,2,439.9,7
3123,2793,2780,7,1,1,2,502.8,7
3124,2793,2780,7,2,3,2,566.1,7
3125,2793,2780,7,1,3,2,468.8,7
3126,2793,2780,7,2,3,2,417.2,7
3127,2793,2780,7,1,1,2,540,7
3128,2793,2780,7,2,4,2,409.3,8
3129,2793,2658,7,1,3,2,409,8
3130,2793,2658,7,2,1,2,483.7,8
3131,2793,2658,7,1,4,2,405.4,8
3132,2793,2658,7,2,4,2,375.5,7
3133,2793,2658,7,1,1,2,487.6,7
3134,2793,2658,7,2,1,2,433.5,7
3135,2793,2658,7,1,1,2,480.3,7
3136,2793,2658,7,2,1,2,403.1,8
3137,2793,2536,7,1,4,2,411.6,7
3138,2793,2536,7,2,3,2,517.3,7
3139,2793,2536,7,1,1,2,505.7,8
3140,2793,2536,7,2,1,2,533.3,8
3141,2793,2536,7,1,1,2,556.2,8
3142,2793,2536,7,2,4,2,516.3,8
3143,2793,2536,7,1,1,2,483.1,8
3144,2793,2536,7,2,4,2,513.8,7
3145,2793,2690,7,1,2,2,431.6,7
3146,2793,2690,7,2,4,2,446.7,8
3147,2793,2690,7,1,1,2,447.7,8
3148,2793,2690,7,2,2,2,460.4,8
3149,2793,2690,7,1,3,2,511.7,8
3150,2793,2690,7,2,3,2,543.6,7
3151,2793,2690,7,1,1,2,414,7
3152,2793,2690,7,2,3,2,568.8,7
3153,2793,2782,7,1,2,2,484.9,7
3154,2793,2782,7,2,1,2,444.6,8
3155,2793,2782,7,1,2,2,484.6,8
3156,2793,2782,7,2,4,2,464.2,8
3157,2793,2782,7,1,4,2,459.7,8
3158,2793,2782,7,2,4,2,388.9,8
3159,2793,2782,7,1,2,2,496.4,7
3160,2793,2782,7,2,3,2,453.4,8
3161,2481,2682,7,1,1,2,382.4,7
3162,2481,2682,7,2,4,2,488.7,7
3163,2481,2682,7,1,3,2,449.8,8
3164,2481,2682,7,2,1,2,402.6,8
3165,2481,2682,7,1,3,2,501,7
3166,2481,2682,7,2,1,2,528.5,8
3167,2481,2682,7,1,3,2,525,7
3168,2481,2682,7,2,1,2,455.3,7
3169,2481,2436,7,1,2,2,539,7
3170,2481,2436,7,2,3,2,440.4,8
3171,2481,2436,7,1,1,2,477.4,8
3172,2481,2436,7,2,1,2,497.5,8
3173,2481,2436,7,1,2,2,514.6,8
3174,2481,2436,7,2,3,2,505.7,8
3175,2481,2436,7,1,2,2,585.3,7
3176,2481,2436,7,2,4,2,497.2,7
3177,2481,2656,7,1,2,2,480.2,7
3178,2481,2656,7,2,4,2,409.7,8
3179,2481,2656,7,1,4,2,442.1,7
3180,2481,2656,7,2,2,2,392.8,8
3181,2481,2656,7,1,2,2,399.5,7
3182,2481,2656,7,2,3,2,463.4,8
3183,2481,2656,7,1,2,2,541,7
3184,2481,2656,7,2,1,2,512.1,7
3185,2481,2504,7,1,4,2,476.8,8
3186,2481,2504,7,2,3,2,508.6,7
3187,2481,2504,7,1,1,2,446.9,8
3188,2481,2504,7,2,2,2,466.2,8
3189,2481,2504,7,1,2,2,510.1,7
3190,2481,2504,7,2,1,2,505.7,7
3191,2481,2504,7,1,2,2,479.3,7
3192,2481,2504,7,2,3,2,548.2,7
3193,2481,2596,7,1,4,2,392.9,7
3194,2481,2596,7,2,4,2,416.2,8
3195,2481,2596,7,1,4,2,359.2,7
3196,2481,2596,7,2,1,2,375.6,8
3197,2481,2596,7,1,1,2,359.2,7
3198,2481,2596,7,2,1,2,365.7,7
3199,2481,2596,7,1,4,2,391.1,8
3200,2481,2596,7,2,4,2,324.3,7
3201,2941,2888,8,1,2,2,426.6,9
3202,2941,2888,8,2,1,2,401.7,9
3203,2941,2888,8,1,4,2,473.8,9
3204,2941,2888,8,2,1,2,433.4,8
3205,2941,2888,8,1,4,2,439.7,9
3206,2941,2888,8,2,2,2,491.8,9
3207,2941,2888,8,1,4,2,440.2,9
3208,2941,2888,8,2,1,2,462.7,8
3209,2941,3104,8,1,1,2,475.1,9
3210,2941,3104,8,2,4,2,462.7,8
3211,2941,3104,8,1,3,2,528.6,8
3212,2941,3104,8,2,4,2,456.9,9
3213,2941,3104,8,1,3,2,480.2,9
3214,2941,3104,8,2,4,2,418.1,8
3215,2941,3104,8,1,2,2,552.8,9
3216,2941,3104,8,2,4,2,439.8,9
3217,2941,2924,8,1,3,2,613.4,8
3218,2941,2924,8,2,3,2,492.7,9
3219,2941,2924,8,1,2,2,495.8,9
3220,2941,2924,8,2,4,2,423.1,8
3221,2941,2924,8,1,3,2,506.9,8
3222,2941,2924,8,2,3,2,510.9,8
3223,2941,2924,8,1,3,2,478.7,8
3224,2941,2924,8,2,4,2,519,9
3225,2941,3084,8,1,3,2,476.7,9
3226,2941,3084,8,2,3,2,498.8,9
3227,2941,3084,8,1,2,2,458.9,9
3228,2941,3084,8,2,4,2,429.9,9
3229,2941,3084,8,1,2,2,494,8
3230,2941,3084,8,2,1,2,407.2,9
3231,2941,3084,8,1,3,2,501.9,8
3232,2941,3084,8,2,1,2,435.7,9
3233,2941,2938,8,1,3,2,430.4,9
3234,2941,2938,8,2,2,2,417.8,8
3235,2941,2938,8,1,1,2,381,9
3236,2941,2938,8,2,4,2,407.2,8
3237,2941,2938,8,1,3,2,484.7,9
3238,2941,2938,8,2,4,2,421.6,8
3239,2941,2938,8,1,2,2,491.1,8
3240,2941,2938,8,2,3,2,396.8,9
3241,3071,3056,8,1,1,2,417.7,8
3242,3071,3056,8,2,4,2,350,9
3243,3071,3056,8,1,3,2,456.1,8
3244,3071,3056,8,2,3,2,458.7,8
3245,3071,3056,8,1,1,2,381.6,8
3246,3071,3056,8,2,1,2,438.2,8
3247,3071,3056,8,1,1,2,465.3,9
3248,3071,3056,8,2,3,2,488.4,8
3249,3071,3044,8,1,2,2,508.1,8
3250,3071,3044,8,2,4,2,455.5,8
3251,3071,3044,8,1,2,2,455,8
3252,3071,3044,8,2,4,2,370,8
3253,3071,3044,8,1,4,2,385.4,9
3254,3071,3044,8,2,3,2,400.3,9
3255,3071,3044,8,1,3,2,497.8,8
3256,3071,3044,8,2,4,2,448.7,9
3257,3071,3112,8,1,4,2,359,9
3258,3071,3112,8,2,4,2,324.7,9
3259,3071,3112,8,1,1,2,460.2,9
3260,3071,3112,8,2,1,2,451.2,8
3261,3071,3112,8,1,1,2,421.1,9
3262,3071,3112,8,2,2,2,456,9
3263,3071,3112,8,1,2,2,484,8
3264,3071,3112,8,2,2,2,421.9,9
3265,3071,3196,8,1,1,2,486.2,8
3266,3071,3196,8,2,4,2,450.7,8
3267,3071,3196,8,1,4,2,456.4,9
3268,3071,3196,8,2,4,2,488.3,9
3269,3071,3196,8,1,4,2,511.3,9
3270,3071,3196,8,2,1,2,342,8
3271,3071,3196,8,1,2,2,476.2,8
3272,3071,3196,8,2,4,2,430.6,8
3273,3071,3042,8,1,2,2,366.2,9
3274,3071,3042,8,2,3,2,442.6,9
3275,3071,3042,8,1,2,2,337,9
3276,3071,3042,8,2,3,2,446.4,9
3277,3071,3042,8,1,4,2,428.2,9
3278,3071,3042,8,2,1,2,379.6,9
3279,3071,3042,8,1,4,2,388.1,9
3280,3071,3042,8,2,1,2,328.4,9
3281,3069,3054,8,1,2,2,496.5,8
3282,3069,3054,8,2,1,2,403.2,8
3283,3069,3054,8,1,3,2,540.9,9
3284,3069,3054,8,2,1,2,397.7,9
3285,3069,3054,8,1,3,2,496.1,8
3286,3069,3054,8,2,4,2,412.8,9
3287,3069,3054,8,1,4,2,441.5,8
3288,3069,3054,8,2,1,2,390.4,8
3289,3069,3198,8,1,3,2,496.8,8
3290,3069,3198,8,2,3,2,427.9,8
3291,3069,3198,8,1,2,2,508.9,8
3292,3069,3198,8,2,3,2,448.9,8
3293,3069,3198,8,1,2,2,466.4,8
3294,3069,3198,8,2,4,2,373.3,9
3295,3069,3198,8,1,2,2,460.5,8
3296,3069,3198,8,2,1,2,455.5,8
3297,3069,3172,8,1,2,2,507,9
3298,3069,3172,8,2,1,2,420,9
3299,3069,3172,8,1,4,2,437.8,8
3300,3069,3172,8,2,3,2,511.9,8
3301,3069,3172,8,1,4,2,484.3,9
3302,3069,3172,8,2,4,2,397.9,8
3303,3069,3172,8,1,3,2,535.6,8
3304,3069,3172,8,2,4,2,456.5,9
3305,3069,3134,8,1,1,2,380.5,8
3306,3069,3134,8,2,2,2,516.1,8
3307,3069,3134,8,1,1,2,507.3,8
3308,3069,3134,8,2,3,2,459.5,9
3309,3069,3134,8,1,2,2,527.4,8
3310,3069,3134,8,2,1,2,436.4,9
3311,3069,3134,8,1,2,2,437,8
3312,3069,3134,8,2,2,2,528.9,9
3313,3069,3062,8,1,1,2,409,9
3314,3069,3062,8,2,2,2,439.2,9
3315,3069,3062,8,1,2,2,407.9,9
3316,3069,3062,8,2,1,2,385.2,9
3317,3069,3062,8,1,2,2,504,8
3318,3069,3062,8,2,3,2,414.6,8
3319,3069,3062,8,1,2,2,397,9
3320,3069,3062,8,2,4,2,423.2,8
3321,3115,3070,8,1,4,2,458.5,9
3322,3115,3070,8,2,4,2,331.3,8
3323,3115,3070,8,1,3,2,484.2,9
3324,3115,3070,8,2,3,2,496.6,9
3325,3115,3070,8,1,3,2,500.5,9
3326,3115,3070,8,2,1,2,366.1,8
3327,3115,3070,8,1,3,2,469.7,9
3328,3115,3070,8,2,4,2,429.6,8
3329,3115,2926,8,1,2,2,525.9,9
3330,3115,2926,8,2,1,2,568,9
3331,3115,2926,8,1,4,2,443.3,8
3332,3115,2926,8,2,2,2,581.2,9
3333,3115,2926,8,1,4,2,478,8
3334,3115,2926,8,2,4,2,491.2,8
3335,3115,2926,8,1,3,2,556.9,8
3336,3115,2926,8,2,3,2,444,8
3337,3115,2880,8,1,2,2,454.7,8
3338,3115,2880,8,2,2,2,431.6,9
3339,3115,2880,8,1,3,2,434,8
3340,3115,2880,8,2,1,2,416,8
3341,3115,2880,8,1,3,2,487.4,9
3342,3115,2880,8,2,4,2,366.8,9
3343,3115,2880,8,1,1,2,401.8,9
3344,3115,2880,8,2,1,2,465,8
3345,3115,2960,8,1,2,2,456.7,8
3346,3115,2960,8,2,3,2,425,9
3347,3115,2960,8,1,1,2,484.3,8
3348,3115,2960,8,2,2,2,409.4,9
3349,3115,2960,8,1,1,2,411.3,9
3350,3115,2960,8,2,2,2,509,8
3351,3115,2960,8,1,4,2,477.3,9
3352,3115,2960,8,2,2,2,476.7,9
3353,3115,3066,8,1,1,2,513.5,8
3354,3115,3066,8,2,3,2,384.7,9
3355,3115,3066,8,1,4,2,533.6,8
3356,3115,3066,8,2,3,2,438.2,8
3357,3115,3066,8,1,2,2,417.7,9
3358,3115,3066,8,2,4,2,476.7,9
3359,3115,3066,8,1,2,2,471.6,8
3360,3115,3066,8,2,2,2,458.6,8
3361,3065,3072,8,1,3,2,371.1,9
3362,3065,3072,8,2,1,2,391,8
3363,3065,3072,8,1,4,2,432.7,9
3364,3065,3072,8,2,3,2,524.2,9
3365,3065,3072,8,1,1,2,430,9
3366,3065,3072,8,2,4,2,414.9,9
3367,3065,3072,8,1,2,2,547.1,8
3368,3065,3072,8,2,2,2,426.7,8
3369,3065,3108,8,1,1,2,478.2,8
3370,3065,3108,8,2,1,2,360.9,8
3371,3065,3108,8,1,3,2,493.4,8
3372,3065,3108,8,2,2,2,463.7,8
3373,3065,3108,8,1,4,2,401.9,9
3374,3065,3108,8,2,1,2,395.9,8
3375,3065,3108,8,1,2,2,507.5,8
3376,3065,3108,8,2,4,2,358.3,8
3377,3065,3082,8,1,1,2,457.1,8
3378,3065,3082,8,2,3,2,415.8,9
3379,3065,3082,8,1,4,2,423.2,9
3380,3065,3082,8,2,1,2,460.3,9
3381,3065,3082,8,1,3,2,473.9,8
3382,3065,3082,8,2,4,2,495.3,8
3383,3065,3082,8,1,4,2,452.9,9
3384,3065,3082,8,2,3,2,459.7,9
3385,3065,3102,8,1,1,2,482.6,8
3386,3065,3102,8,2,2,2,408.1,8
3387,3065,3102,8,1,2,2,459.3,9
3388,3065,3102,8,2,4,2,408,9
3389,3065,3102,8,1,4,2,376.9,8
3390,3065,3102,8,2,4,2,387.6,9
3391,3065,3102,8,1,2,2,467.8,8
3392,3065,3102,8,2,4,2,429.2,9
3393,3065,3068,8,1,4,2,371.8,8
3394,3065,3068,8,2,1,2,389.7,9
3395,3065,3068,8,1,3,2,517.6,9
3396,3065,3068,8,2,1,2,453.6,9
3397,3065,3068,8,1,3,2,409.2,9
3398,3065,3068,8,2,2,2,385,8
3399,3065,3068,8,1,4,2,388,8
3400,3065,3068,8,2,3,2,514.2,8
3401,2883,2940,8,1,4,2,428.1,9
3402,2883,2940,8,2,1,2,478.6,9
3403,2883,2940,8,1,2,2,503.3,8
3404,2883,2940,8,2,3,2,355,9
3405,2883,2940,8,1,2,2,490.3,9
3406,2883,2940,8,2,4,2,439,8
3407,2883,2940,8,1,1,2,367.3,9
3408,2883,2940,8,2,4,2,401.7,8
3409,2883,2910,8,1,2,2,552.1,8
3410,2883,2910,8,2,1,2,533.4,8
3411,2883,2910,8,1,3,2,566.3,8
3412,2883,2910,8,2,1,2,524.9,8
3413,2883,2910,8,1,3,2,544.9,9
3414,2883,2910,8,2,4,2,486.9,9
3415,2883,2910,8,1,1,2,500.4,9
3416,2883,2910,8,2,1,2,522,9
3417,2883,2876,8,1,4,2,403.4,9
3418,2883,2876,8,2,3,2,548.3,9
3419,2883,2876,8,1,3,2,611.3,8
3420,2883,2876,8,2,2,2,529.7,9
3421,2883,2876,8,1,2,2,488.2,9
3422,2883,2876,8,2,3,2,517.8,9
3423,2883,2876,8,1,4,2,447.1,9
3424,2883,2876,8,2,3,2,567.3,9
3425,2883,3060,8,1,2,2,387,9
3426,2883,3060,8,2,2,2,484.1,9
3427,2883,3060,8,1,2,2,467.8,9
3428,2883,3060,8,2,4,2,445.6,8
3429,2883,3060,8,1,2,2,492.7,9
3430,2883,3060,8,2,1,2,408,9
3431,2883,3060,8,1,4,2,507.2,9
3432,2883,3060,8,2,1,2,378,9
3433,2883,3028,8,1,3,2,594.2,8
3434,2883,3028,8,2,2,2,522,8
3435,2883,3028,8,1,1,2,482.2,8
3436,2883,3028,8,2,1,2,448.4,9
3437,2883,3028,8,1,4,2,524.1,9
3438,2883,3028,8,2,4,2,464.4,9
3439,2883,3028,8,1,3,2,533.6,8
3440,2883,3028,8,2,3,2,455.6,9
3441,3055,3154,8,1,1,2,424.4,8
3442,3055,3154,8,2,1,2,428.1,8
3443,3055,3154,8,1,4,2,526.9,9
3444,3055,3154,8,2,4,2,427.3,9
3445,3055,3154,8,1,4,2,469.4,9
3446,3055,3154,8,2,4,2,421.1,8
3447,3055,3154,8,1,4,2,420.7,9
3448,3055,3154,8,2,4,2,383,8
3449,3055,2802,8,1,2,2,472,8
3450,3055,2802,8,2,4,2,385.8,9
3451,3055,2802,8,1,4,2,443.2,8
3452,3055,2802,8,2,1,2,394.8,9
3453,3055,2802,8,1,3,2,407.8,8
3454,3055,2802,8,2,3,2,432.7,9
3455,3055,2802,8,1,3,2,487.7,9
3456,3055,2802,8,2,1,2,425.4,9
3457,3055,2930,8,1,1,2,461,8
3458,3055,2930,8,2,4,2,380.3,8
3459,3055,2930,8,1,3,2,372.3,9
3460,3055,2930,8,2,2,2,408,8
3461,3055,2930,8,1,4,2,396.4,9
3462,3055,2930,8,2,3,2,398.2,8
3463,3055,2930,8,1,1,2,405.9,8
3464,3055,2930,8,2,4,2,395.5,9
3465,3055,2968,8,1,2,2,410.1,9
3466,3055,2968,8,2,1,2,447.5,8
3467,3055,2968,8,1,2,2,408,8
3468,3055,2968,8,2,1,2,441.7,8
3469,3055,2968,8,1,1,2,386.4,9
3470,3055,2968,8,2,3,2,478.7,9
3471,3055,2968,8,1,3,2,454.2,9
3472,3055,2968,8,2,4,2,393.2,8
3473,3055,2942,8,1,2,2,451,8
3474,3055,2942,8,2,3,2,464.4,9
3475,3055,2942,8,1,3,2,468.9,8
3476,3055,2942,8,2,1,2,426.7,9
3477,3055,2942,8,1,3,2,369.2,8
3478,3055,2942,8,2,3,2,408.4,9
3479,3055,2942,8,1,4,2,436.7,8
3480,3055,2942,8,2,3,2,443.9,9
3481,3051,3146,8,1,2,2,559.8,8
3482,3051,3146,8,2,2,2,371.2,8
3483,3051,3146,8,1,1,2,405.2,8
3484,3051,3146,8,2,3,2,553.8,8
3485,3051,3146,8,1,4,2,380.4,8
3486,3051,3146,8,2,3,2,424.6,8
3487,3051,3146,8,1,2,2,413.5,9
3488,3051,3146,8,2,1,2,420.3,9
3489,3051,3150,8,1,1,2,427.5,9
3490,3051,3150,8,2,2,2,455.5,8
3491,3051,3150,8,1,3,2,462.2,8
3492,3051,3150,8,2,3,2,472,8
3493,3051,3150,8,1,2,2,406.9,9
3494,3051,3150,8,2,2,2,374.5,9
3495,3051,3150,8,1,1,2,470.4,8
3496,3051,3150,8,2,1,2,449.1,9
3497,3051,3086,8,1,2,2,448.7,8
3498,3051,3086,8,2,2,2,492.8,9
3499,3051,3086,8,1,1,2,441.2,8
3500,3051,3086,8,2,2,2,492.7,8
3501,3051,3086,8,1,4,2,495.8,9
3502,3051,3086,8,2,3,2,368,9
3503,3051,3086,8,1,3,2,558.5,8
3504,3051,3086,8,2,1,2,391.6,8
3505,3051,2954,8,1,4,2,408.9,9
3506,3051,2954,8,2,2,2,490.5,9
3507,3051,2954,8,1,4,2,484.9,9
3508,3051,2954,8,2,3,2,423.1,9
3509,3051,2954,8,1,4,2,507.2,8
3510,3051,2954,8,2,3,2,432.1,9
3511,3051,2954,8,1,3,2,520,9
3512,3051,2954,8,2,2,2,429.4,9
3513,3051,2808,8,1,1,2,424.8,9
3514,3051,2808,8,2,1,2,427.7,8
3515,3051,2808,8,1,4,2,391.8,9
3516,3051,2808,8,2,2,2,372,8
3517,3051,2808,8,1,4,2,433.5,9
3518,3051,2808,8,2,2,2,489.1,8
3519,3051,2808,8,1,3,2,429.2,8
3520,3051,2808,8,2,3,2,391.9,9
3521,3053,3142,8,1,1,2,548.1,9
3522,3053,3142,8,2,3,2,579.6,9
3523,3053,3142,8,1,2,2,455,9
3524,3053,3142,8,2,2,2,503.9,8
3525,3053,3142,8,1,2,2,538.1,8
3526,3053,3142,8,2,2,2,441.4,9
3527,3053,3142,8,1,2,2,523.2,8
3528,3053,3142,8,2,3,2,455.2,8
3529,3053,3064,8,1,1,2,382.7,9
3530,3053,3064,8,2,2,2,417.4,9
3531,3053,3064,8,1,4,2,409.6,9
3532,3053,3064,8,2,3,2,403.8,9
3533,3053,3064,8,1,4,2,339.6,8
3534,3053,3064,8,2,3,2,463.9,8
3535,3053,3064,8,1,4,2,333.8,8
3536,3053,3064,8,2,4,2,364.2,9
3537,3053,3050,8,1,3,2,542.8,9
3538,3053,3050,8,2,3,2,552.7,9
3539,3053,3050,8,1,3,2,623.4,9
3540,3053,3050,8,2,3,2,533.2,9
3541,3053,3050,8,1,1,2,377.4,8
3542,3053,3050,8,2,3,2,515.8,8
3543,3053,3050,8,1,4,2,514.9,8
3544,3053,3050,8,2,1,2,436,8
3545,3053,2860,8,1,2,2,417.2,8
3546,3053,2860,8,2,3,2,433.2,8
3547,3053,2860,8,1,2,2,538.4,8
3548,3053,2860,8,2,3,2,488.9,8
3549,3053,2860,8,1,3,2,509.8,9
3550,3053,2860,8,2,2,2,378.9,9
3551,3053,2860,8,1,4,2,436.9,9
3552,3053,2860,8,2,2,2,405.5,9
3553,3053,2832,8,1,2,2,416.9,8
3554,3053,2832,8,2,3,2,485.6,8
3555,3053,2832,8,1,2,2,497.2,9
3556,3053,2832,8,2,2,2,479.8,9
3557,3053,2832,8,1,2,2,504.5,8
3558,3053,2832,8,2,4,2,272,8
3559,3053,2832,8,1,4,2,366.3,8
3560,3053,2832,8,2,1,2,447.6,8
3561,3049,3052,8,1,1,2,407.8,8
3562,3049,3052,8,2,2,2,507.2,9
3563,3049,3052,8,1,2,2,478.1,9
3564,3049,3052,8,2,4,2,410.5,9
3565,3049,3052,8,1,1,2,490.4,8
3566,3049,3052,8,2,2,2,525.4,8
3567,3049,3052,8,1,4,2,452.3,9
3568,3049,3052,8,2,4,2,523.2,8
3569,3049,3100,8,1,4,2,440.4,9
3570,3049,3100,8,2,1,2,458.3,9
3571,3049,3100,8,1,3,2,481.3,9
3572,3049,3100,8,2,1,2,488.1,9
3573,3049,3100,8,1,2,2,444.7,8
3574,3049,3100,8,2,1,2,453.6,9
3575,3049,3100,8,1,2,2,556.3,9
3576,3049,3100,8,2,1,2,393.1,8
3577,3049,3048,8,1,4,2,500.2,9
3578,3049,3048,8,2,3,2,585.5,8
3579,3049,3048,8,1,3,2,505.3,9
3580,3049,3048,8,2,4,2,379.4,8
3581,3049,3048,8,1,3,2,572.1,9
3582,3049,3048,8,2,1,2,437.4,8
3583,3049,3048,8,1,1,2,433.3,9
3584,3049,3048,8,2,1,2,490.9,8
3585,3049,2828,8,1,3,2,555.9,9
3586,3049,2828,8,2,3,2,453.2,8
3587,3049,2828,8,1,2,2,496,8
3588,3049,2828,8,2,2,2,484.2,8
3589,3049,2828,8,1,2,2,508.7,9
3590,3049,2828,8,2,2,2,493,9
3591,3049,2828,8,1,3,2,463.6,9
3592,3049,2828,8,2,4,2,367.9,8
3593,3049,3140,8,1,4,2,528.5,9
3594,3049,3140,8,2,3,2,502.5,9
3595,3049,3140,8,1,3,2,497,9
3596,3049,3140,8,2,2,2,457,8
3597,3049,3140,8,1,4,2,516.2,9
3598,3049,3140,8,2,4,2,475.3,9
3599,3049,3140,8,1,1,2,486.5,9
3600,3049,3140,8,2,4,2,416.4,8
3601,3593,3586,9,1,4,2,510.8,9
3602,3593,3586,9,2,2,2,455.4,10
3603,3593,3586,9,1,4,2,511.7,10
3604,3593,3586,9,2,1,2,520.1,9
3605,3593,3586,9,1,1,2,509.1,10
3606,3593,3586,9,2,1,2,427,10
3607,3593,3586,9,1,4,2,536.3,9
3608,3593,3586,9,2,3,2,595.5,9
3609,3593,3558,9,1,4,2,473.9,9
3610,3593,3558,9,2,4,2,384.9,9
3611,3593,3558,9,1,3,2,535.1,10
3612,3593,3558,9,2,1,2,423.3,9
3613,3593,3558,9,1,4,2,426.3,9
3614,3593,3558,9,2,3,2,464.8,10
3615,3593,3558,9,1,1,2,437.4,9
3616,3593,3558,9,2,2,2,590.3,10
3617,3593,3404,9,1,2,2,536.8,10
3618,3593,3404,9,2,3,2,493.8,9
3619,3593,3404,9,1,3,2,550.3,9
3620,3593,3404,9,2,3,2,467.9,9
3621,3593,3404,9,1,2,2,539.1,10
3622,3593,3404,9,2,3,2,514.4,10
3623,3593,3404,9,1,4,2,571,10
3624,3593,3404,9,2,1,2,492.2,10
3625,3593,3402,9,1,4,2,467.1,10
3626,3593,3402,9,2,3,2,515.9,10
3627,3593,3402,9,1,1,2,501.7,10
3628,3593,3402,9,2,3,2,468.2,9
3629,3593,3402,9,1,2,2,502.3,10
3630,3593,3402,9,2,3,2,467.3,9
3631,3593,3402,9,1,2,2,509.4,9
3632,3593,3402,9,2,4,2,427.3,10
3633,3593,3254,9,1,1,2,470.7,9
3634,3593,3254,9,2,1,2,471.1,10
3635,3593,3254,9,1,2,2,416.5,9
3636,3593,3254,9,2,2,2,453.5,10
3637,3593,3254,9,1,3,2,537.1,9
3638,3593,3254,9,2,2,2,570.8,9
3639,3593,3254,9,1,2,2,502,9
3640,3593,3254,9,2,1,2,398.6,9
3641,3541,3530,9,1,3,2,456.8,10
3642,3541,3530,9,2,3,2,437.9,10
3643,3541,3530,9,1,3,2,357.8,10
3644,3541,3530,9,2,4,2,372.9,10
3645,3541,3530,9,1,2,2,485.6,10
3646,3541,3530,9,2,4,2,398.3,9
3647,3541,3530,9,1,1,2,476.1,10
3648,3541,3530,9,2,4,2,498.4,10
3649,3541,3454,9,1,2,2,437.6,10
