"id","sire","dam","gen","sex","tank","bwt","fwt","minl","period"
1605,1561,1482,4,1,4,226.5,144.1,603.5,5
1606,1561,1482,4,2,3,175.7,55.3,579,4
1607,1561,1482,4,1,4,240.2,106.6,589.4,5
1608,1561,1482,4,2,4,168,111.6,579.1,5
1609,1561,1486,4,1,4,197.2,167.8,576.8,5
1610,1561,1486,4,2,4,198.4,138.5,570.1,5
1611,1561,1486,4,1,3,151.9,130.9,626,5
1612,1561,1486,4,2,4,176.2,132.8,580.5,5
1613,1561,1486,4,1,1,156.1,102.8,516.3,4
1614,1561,1486,4,2,1,226.1,145.2,573.2,4
1615,1561,1486,4,1,2,171.2,115.1,590.2,4
1616,1561,1486,4,2,2,161.5,106.6,613.1,5
1617,1561,1560,4,1,4,197.3,134,573,5
1618,1561,1560,4,2,2,191.8,132.6,641.3,4
1619,1561,1560,4,1,2,171.8,128.3,653.8,5
1620,1561,1560,4,2,1,213.3,170.9,562.9,4
1621,1561,1560,4,1,2,238.8,130.4,680.1,4
1622,1561,1560,4,2,4,228.3,125.3,590.4,4
1623,1561,1560,4,1,1,194.9,162.4,625.5,5
1624,1561,1560,4,2,2,233.4,173,589.6,5
1625,1561,1218,4,1,3,191.7,130.8,540.2,5
1626,1561,1218,4,2,4,190.2,156.9,574,4
1627,1561,1218,4,1,1,169.2,115.8,604.8,5
1628,1561,1218,4,2,3,221.2,130.3,559,5
1629,1561,1218,4,1,4,173.8,149,577.4,4
1630,1561,1218,4,2,1,182.4,101.9,522.7,5
1631,1561,1218,4,1,4,211.5,107.7,558.6,5
1632,1561,1218,4,2,4,190.1,129.9,551.1,4
1633,1561,1584,4,1,3,199.1,137.9,666.9,4
1634,1561,1584,4,2,2,205,134.3,604.1,4
1635,1561,1584,4,1,3,171.5,122.7,524.1,5
1636,1561,1584,4,2,3,226.4,127.6,571.5,4
1637,1561,1584,4,1,3,197.5,169.2,558.7,4
1638,1561,1584,4,2,3,229.6,173.4,515.6,5
1639,1561,1584,4,1,3,143.7,88.2,637.7,5
1640,1561,1584,4,2,2,210.8,130.6,536.1,5
1641,1477,1558,4,1,4,194.7,111,613.2,4
1642,1477,1558,4,2,3,189.2,153.6,590.8,5
1643,1477,1558,4,1,2,168,144.2,602.4,4
1644,1477,1558,4,2,2,211.5,150,590.4,5
1645,1477,1558,4,1,4,168.1,96,589.5,4
1646,1477,1558,4,2,1,159.5,113.9,567.3,4
1647,1477,1558,4,1,3,198.9,156.6,682.4,5
1648,1477,1558,4,2,1,216.6,154.6,566.3,4
1649,1477,1226,4,1,3,208.7,153.9,650.1,4
1650,1477,1226,4,2,4,202.9,140.7,528.8,5
1651,1477,1226,4,1,4,236,159.9,563.4,5
1652,1477,1226,4,2,3,160.8,107.7,615.5,4
1653,1477,1226,4,1,1,201.8,187.6,577.6,4
1654,1477,1226,4,2,1,202,160.6,552.5,5
1655,1477,1226,4,1,1,180.9,148.8,621.7,4
1656,1477,1226,4,2,1,186.1,133.7,572.2,5
1657,1477,1532,4,1,1,181.8,158.2,617.2,5
1658,1477,1532,4,2,1,231.6,138.3,593.9,5
1659,1477,1532,4,1,4,156.4,136.2,587.1,4
1660,1477,1532,4,2,1,188.9,145.3,502.4,5
1661,1477,1532,4,1,4,188.5,169.5,546.2,5
1662,1477,1532,4,2,3,234.4,108.4,569.3,5
1663,1477,1532,4,1,3,203.5,132.3,609.6,5
1664,1477,1532,4,2,3,210.6,122.2,655.5,4
1665,1477,1468,4,1,1,171.5,176,612.2,5
1666,1477,1468,4,2,1,205.8,129.5,653.1,4
1667,1477,1468,4,1,4,223.4,193.8,540.2,5
1668,1477,1468,4,2,3,183.5,145,635.1,5
1669,1477,1468,4,1,3,174,139.3,641.7,5
1670,1477,1468,4,2,3,206.3,137.5,612.3,5
1671,1477,1468,4,1,4,203.3,144.3,663,4
1672,1477,1468,4,2,2,232.6,146.8,623.1,5
1673,1477,1458,4,1,2,205.5,212.8,640,5
1674,1477,1458,4,2,4,195.6,130.1,609.9,4
1675,1477,1458,4,1,3,154.6,91.5,624.1,5
1676,1477,1458,4,2,1,196.7,135.5,577.9,5
1677,1477,1458,4,1,1,178.7,142.8,639.7,4
1678,1477,1458,4,2,2,209.7,138.1,575.8,5
1679,1477,1458,4,1,1,167.6,145.7,631.2,4
1680,1477,1458,4,2,3,172.5,125.3,648.1,5
1681,1481,1228,4,1,1,175.2,181.4,611.5,4
1682,1481,1228,4,2,3,189.9,148.1,558.7,4
1683,1481,1228,4,1,1,213.8,159.6,587.8,5
1684,1481,1228,4,2,2,192.6,121.9,609.1,5
1685,1481,1228,4,1,4,206.5,130.4,586.4,5
1686,1481,1228,4,2,3,201.6,142.7,586.7,4
1687,1481,1228,4,1,2,203.7,198,579.8,4
1688,1481,1228,4,2,3,149.4,129.1,573.3,5
1689,1481,1534,4,1,2,214.8,172,544.8,4
1690,1481,1534,4,2,4,195.7,168.9,569.9,4
1691,1481,1534,4,1,1,157.8,163.2,611,5
1692,1481,1534,4,2,3,208.7,127.9,610,5
1693,1481,1534,4,1,1,164,105.8,556.3,4
1694,1481,1534,4,2,2,200.6,152.9,606.5,4
1695,1481,1534,4,1,1,215.2,154.7,598.1,4
1696,1481,1534,4,2,2,170.1,133.1,607.6,5
1697,1481,1518,4,1,3,183.1,138.2,565,4
1698,1481,1518,4,2,2,197.2,177.5,582.9,5
1699,1481,1518,4,1,3,188.7,168.9,635.5,5
1700,1481,1518,4,2,1,194.2,162.4,547.1,5
1701,1481,1518,4,1,1,196.3,169.4,645.3,5
1702,1481,1518,4,2,2,172.5,138.8,583.2,5
1703,1481,1518,4,1,4,178.2,135.2,535.3,5
1704,1481,1518,4,2,1,216.1,172.2,571.8,5
1705,1481,1476,4,1,3,177.5,170.8,634.9,4
1706,1481,1476,4,2,3,207.4,152.8,628.3,5
1707,1481,1476,4,1,2,213.6,179.9,574.5,5
1708,1481,1476,4,2,3,201.6,154.3,659.7,5
1709,1481,1476,4,1,1,165.9,130.6,636.7,4
1710,1481,1476,4,2,3,171.4,124.7,613.6,5
1711,1481,1476,4,1,4,160.1,149.6,537.1,5
1712,1481,1476,4,2,1,188.6,97.8,550.9,4
1713,1481,1238,4,1,1,202.5,183.8,597.6,4
1714,1481,1238,4,2,2,209,208.8,579.1,4
1715,1481,1238,4,1,1,180.7,99.1,623.3,5
1716,1481,1238,4,2,4,217.6,189.3,597.1,4
1717,1481,1238,4,1,3,190.3,140.3,653.2,4
1718,1481,1238,4,2,2,200.9,180.7,618.6,4
1719,1481,1238,4,1,4,194.1,163.9,584.3,4
1720,1481,1238,4,2,2,202.3,89,521.3,5
1721,1553,1564,4,1,4,199.8,211.5,587.3,4
1722,1553,1564,4,2,4,195.8,128.7,606.9,4
1723,1553,1564,4,1,4,221.9,166.1,576.1,4
1724,1553,1564,4,2,1,213.5,115,607.3,5
1725,1553,1564,4,1,2,204.8,177.7,645.8,4
1726,1553,1564,4,2,4,178.1,93.8,611.1,5
1727,1553,1564,4,1,4,203.6,143.5,590.1,4
1728,1553,1564,4,2,3,150.2,95.9,694,5
1729,1553,1556,4,1,2,157.3,195.5,624.6,4
1730,1553,1556,4,2,2,205.6,163.9,677,5
1731,1553,1556,4,1,4,182.8,151.5,631.5,4
1732,1553,1556,4,2,1,195.3,123.8,575.3,4
1733,1553,1556,4,1,1,147.8,132.6,640.2,5
1734,1553,1556,4,2,2,188.8,151.2,625.9,4
1735,1553,1556,4,1,4,196.1,229.2,577.4,5
1736,1553,1556,4,2,2,172.4,102.4,609.8,5
1737,1553,1582,4,1,4,192.5,140.1,542.1,4
1738,1553,1582,4,2,3,196.1,119.4,587.3,4
1739,1553,1582,4,1,1,185.8,137.4,630.6,4
1740,1553,1582,4,2,3,198.2,80.4,580.5,4
1741,1553,1582,4,1,4,164.9,160.8,616.7,5
1742,1553,1582,4,2,1,211.3,171,522.5,4
1743,1553,1582,4,1,2,179.3,148.2,615.1,4
1744,1553,1582,4,2,1,191.7,127.4,629.8,4
1745,1553,1542,4,1,1,163.9,115.1,620.9,4
1746,1553,1542,4,2,4,198.1,141.4,546.2,5
1747,1553,1542,4,1,3,192.7,170.8,598.1,4
1748,1553,1542,4,2,4,170.5,109.3,550.3,5
1749,1553,1542,4,1,2,177.8,101.1,673.5,5
1750,1553,1542,4,2,3,171.9,96.6,605.9,5
1751,1553,1542,4,1,2,173.5,132.2,579,4
1752,1553,1542,4,2,2,203.5,100.8,635.7,4
1753,1553,1470,4,1,3,209,161.1,640.8,4
1754,1553,1470,4,2,1,202.5,107.8,590.3,4
1755,1553,1470,4,1,1,181.3,171.8,612.7,4
1756,1553,1470,4,2,3,177.9,112.8,562,5
1757,1553,1470,4,1,4,152.5,155.5,618.8,5
1758,1553,1470,4,2,4,227.4,176.8,605.7,4
1759,1553,1470,4,1,1,143.2,164.6,542.7,5
1760,1553,1470,4,2,4,193.1,175.6,568.9,5
1761,1447,1442,4,1,4,211.3,230.9,604.6,5
1762,1447,1442,4,2,3,187.8,172.8,672.6,5
1763,1447,1442,4,1,2,200.2,153.4,670.5,4
1764,1447,1442,4,2,1,191.8,142.2,561.4,4
1765,1447,1442,4,1,4,182.1,163.8,558.8,5
1766,1447,1442,4,2,1,218.4,179.5,619.9,5
1767,1447,1442,4,1,3,159.6,128.5,654.9,4
1768,1447,1442,4,2,2,163.7,123.8,603.7,5
1769,1447,1504,4,1,2,202.7,142.3,632.3,5
1770,1447,1504,4,2,1,188.9,88.9,632.6,5
1771,1447,1504,4,1,3,198.5,125.6,613,4
1772,1447,1504,4,2,1,189.7,90.6,573.6,5
1773,1447,1504,4,1,1,229.2,212.8,594.7,4
1774,1447,1504,4,2,2,202,125.7,590.8,5
1775,1447,1504,4,1,3,166.5,143,686.7,5
1776,1447,1504,4,2,3,171.8,94.4,553.9,5
1777,1447,1448,4,1,1,160.4,126.1,609.9,4
1778,1447,1448,4,2,3,177.6,101.7,660,5
1779,1447,1448,4,1,4,157.4,115.7,591.2,5
1780,1447,1448,4,2,4,184,165.2,545.6,5
1781,1447,1448,4,1,2,143.7,121.1,618.8,5
1782,1447,1448,4,2,4,177,162.9,549.3,4
1783,1447,1448,4,1,2,177,111.1,701.8,5
1784,1447,1448,4,2,3,191.8,91.1,613.3,5
1785,1447,1460,4,1,2,180.4,200.3,677.1,5
1786,1447,1460,4,2,2,238.3,172.5,644.1,5
1787,1447,1460,4,1,1,234.2,170.4,609.1,4
1788,1447,1460,4,2,4,209.2,169.4,599.7,4
1789,1447,1460,4,1,2,221.3,127.2,651.2,4
1790,1447,1460,4,2,1,204.1,83.6,533,5
1791,1447,1460,4,1,1,194.5,172.2,616.1,5
1792,1447,1460,4,2,1,192.8,197.9,521.9,5
1793,1447,1216,4,1,4,178.5,115.3,589,5
1794,1447,1216,4,2,4,196.6,145,526.4,5
1795,1447,1216,4,1,2,220.7,110.3,614,4
1796,1447,1216,4,2,2,220.9,138.1,629.2,4
1797,1447,1216,4,1,2,191,157.9,630.9,4
1798,1447,1216,4,2,1,198.6,85,550,5
1799,1447,1216,4,1,2,215.6,186.8,606.2,4
1800,1447,1216,4,2,3,147.6,70.9,572.8,5
1801,1467,1546,4,1,1,144.6,129.8,649.5,5
1802,1467,1546,4,2,3,144.6,157.1,579.9,4
1803,1467,1546,4,1,2,163.7,146.9,648.3,4
1804,1467,1546,4,2,1,242.6,213.4,591.9,5
1805,1467,1546,4,1,2,191.2,165.4,588.9,5
1806,1467,1546,4,2,4,168.1,152.9,593.9,5
1807,1467,1546,4,1,3,137.8,173.9,603.5,4
1808,1467,1546,4,2,1,183.8,163.6,518.7,4
1809,1467,1462,4,1,4,150.4,225.5,557.8,5
1810,1467,1462,4,2,3,148.8,143.7,534,4
1811,1467,1462,4,1,1,175.3,171.7,570.3,4
1812,1467,1462,4,2,3,180.4,113.6,667.4,5
1813,1467,1462,4,1,3,166.5,141.2,655.2,5
1814,1467,1462,4,2,2,169.1,129.8,560.1,5
1815,1467,1462,4,1,4,185,166.8,645.6,5
1816,1467,1462,4,2,2,205.9,164.6,663.4,5
1817,1467,1206,4,1,1,170.3,159.3,600,4
1818,1467,1206,4,2,4,212.4,153.1,534.8,4
1819,1467,1206,4,1,3,156.6,170.5,588.3,5
1820,1467,1206,4,2,4,171.9,160.6,631.6,5
1821,1467,1206,4,1,4,157.7,128.8,566,5
1822,1467,1206,4,2,1,190.9,138.9,610.8,5
1823,1467,1206,4,1,4,173.5,143.6,549,4
1824,1467,1206,4,2,4,172.8,158.7,549.2,5
1825,1467,1232,4,1,3,222.5,191.2,623.4,5
1826,1467,1232,4,2,1,193.4,202.8,614.9,4
1827,1467,1232,4,1,3,172.6,197.8,629,4
1828,1467,1232,4,2,4,171,178.9,587.5,4
1829,1467,1232,4,1,2,165.5,202,577.7,4
1830,1467,1232,4,2,3,175.7,119.6,611.4,4
1831,1467,1232,4,1,1,182.5,164.3,606.8,4
1832,1467,1232,4,2,3,167.8,151.6,650.4,4
1833,1467,1466,4,1,1,138.2,176.1,561.7,5
1834,1467,1466,4,2,3,169.4,171.3,585.2,5
1835,1467,1466,4,1,3,128.7,139.4,640.6,5
1836,1467,1466,4,2,2,159.4,159.9,609,4
1837,1467,1466,4,1,4,156,164.5,563.5,4
1838,1467,1466,4,2,1,224.8,165.7,626.3,4
1839,1467,1466,4,1,3,173.5,166.9,627.6,5
1840,1467,1466,4,2,4,171.6,105.1,564.4,5
1841,1471,1578,4,1,1,210.4,158.9,579.8,4
1842,1471,1578,4,2,3,186.4,222,605.4,4
1843,1471,1578,4,1,4,176.9,189,579.9,5
1844,1471,1578,4,2,2,235.8,101,581,4
1845,1471,1578,4,1,2,203,156.8,595.2,4
1846,1471,1578,4,2,2,222.6,179.6,580.6,4
1847,1471,1578,4,1,4,189.6,123.7,557.9,5
1848,1471,1578,4,2,3,223,168.5,621.3,5
1849,1471,1484,4,1,3,201.6,134.2,647.9,5
1850,1471,1484,4,2,3,197,167,563.4,4
1851,1471,1484,4,1,2,230.6,166.3,679.8,5
1852,1471,1484,4,2,4,174.8,147.6,666.9,4
1853,1471,1484,4,1,1,144.6,157.8,658.6,4
1854,1471,1484,4,2,4,211.4,162.2,633.2,4
1855,1471,1484,4,1,2,209.8,242.1,581.2,4
1856,1471,1484,4,2,1,218.1,156.6,570.3,4
1857,1471,1316,4,1,4,164.7,183.9,538.8,5
1858,1471,1316,4,2,3,209.2,189.7,641.2,5
1859,1471,1316,4,1,1,181.1,136.3,606.2,4
1860,1471,1316,4,2,1,230.5,148.2,570.2,5
1861,1471,1316,4,1,4,185.4,169.7,615.8,5
1862,1471,1316,4,2,3,194.9,200.6,559.9,4
1863,1471,1316,4,1,4,193.8,175.3,602.3,4
1864,1471,1316,4,2,2,211.6,138.8,653.3,4
1865,1471,1522,4,1,4,173.6,176.3,652.5,4
1866,1471,1522,4,2,2,214.5,172,574.2,5
1867,1471,1522,4,1,1,192.1,225.9,617.8,5
1868,1471,1522,4,2,2,196.3,167.4,591.5,4
1869,1471,1522,4,1,4,196.6,155,608.7,5
1870,1471,1522,4,2,2,233.1,201.7,622.4,5
1871,1471,1522,4,1,4,176,180.2,588.8,4
1872,1471,1522,4,2,2,209.5,142.8,708.2,5
1873,1471,1520,4,1,3,146.5,106.4,641.1,4
1874,1471,1520,4,2,4,217.2,174.6,504.6,5
1875,1471,1520,4,1,2,188.1,176,630.9,4
1876,1471,1520,4,2,2,186.5,157.9,626,5
1877,1471,1520,4,1,4,146.5,115.4,583.5,4
1878,1471,1520,4,2,2,185.2,168.3,602.4,4
1879,1471,1520,4,1,3,161.6,189.7,663.2,5
1880,1471,1520,4,2,1,183.2,206.4,532.1,4
1881,1235,1222,4,1,4,141.5,144.6,634.5,5
1882,1235,1222,4,2,4,161,94.2,577.9,4
1883,1235,1222,4,1,2,202.6,222.9,627.7,4
1884,1235,1222,4,2,1,187.3,221.8,528.8,5
1885,1235,1222,4,1,2,170.9,132.4,597.3,5
1886,1235,1222,4,2,1,196,188.9,575.4,4
1887,1235,1222,4,1,3,208.7,119.9,581.9,4
1888,1235,1222,4,2,2,182.9,157.8,588.3,4
1889,1235,1444,4,1,2,172.9,151.3,585.3,4
1890,1235,1444,4,2,1,177.1,145.5,620.6,5
1891,1235,1444,4,1,4,186.8,178.6,647.4,5
1892,1235,1444,4,2,1,182.5,146.4,566.4,5
1893,1235,1444,4,1,4,177.6,192.2,612.5,5
1894,1235,1444,4,2,2,216.2,118.8,531.3,5
1895,1235,1444,4,1,4,191.8,196.8,549,4
1896,1235,1444,4,2,2,212.2,177.4,638.2,4
1897,1235,1474,4,1,1,209.8,152,594.6,5
1898,1235,1474,4,2,1,228.7,157.2,529.7,4
1899,1235,1474,4,1,3,189.5,144.8,653.7,5
1900,1235,1474,4,2,3,190,180.4,626.2,4
1901,1235,1474,4,1,3,184.1,172.4,685.7,4
1902,1235,1474,4,2,2,177.6,163.2,650.7,5
1903,1235,1474,4,1,4,182.1,174.1,612.9,5
1904,1235,1474,4,2,4,157.4,147.9,566.6,5
1905,1235,1478,4,1,3,174,127.4,603.7,4
1906,1235,1478,4,2,1,155.7,117,534,4
1907,1235,1478,4,1,2,194.2,149.8,552.9,5
1908,1235,1478,4,2,1,216.7,186.2,564.5,5
1909,1235,1478,4,1,1,200.4,156.2,582.8,5
1910,1235,1478,4,2,1,162.9,163.8,578.8,4
1911,1235,1478,4,1,3,214.2,165.5,564.4,5
1912,1235,1478,4,2,4,199.1,218.6,542.2,4
1913,1235,1224,4,1,3,218.2,181.5,618.8,5
1914,1235,1224,4,2,4,206.2,150.2,509.3,5
1915,1235,1224,4,1,4,208.6,170.4,532.5,5
1916,1235,1224,4,2,1,165.7,132,583.7,5
1917,1235,1224,4,1,1,204,145.2,618.4,5
1918,1235,1224,4,2,2,184.4,219.1,538,4
1919,1235,1224,4,1,1,190.3,151.8,536.5,5
1920,1235,1224,4,2,4,197.4,179.8,566.6,4
1921,1469,1552,4,1,4,174.1,183.8,564.5,5
1922,1469,1552,4,2,2,215.8,131.8,561.2,5
1923,1469,1552,4,1,2,197.5,165,628.6,5
1924,1469,1552,4,2,3,211.4,152.3,625.8,4
1925,1469,1552,4,1,2,203.9,150.5,599.1,5
1926,1469,1552,4,2,1,195.8,75.6,596.7,4
1927,1469,1552,4,1,3,193.4,138.2,680.5,5
1928,1469,1552,4,2,1,205.6,155.3,599.5,5
1929,1469,1204,4,1,4,179.3,168.7,587.8,5
1930,1469,1204,4,2,3,176.6,116,565.3,5
1931,1469,1204,4,1,2,164.6,164,602,5
1932,1469,1204,4,2,2,225.3,141.1,588.1,4
1933,1469,1204,4,1,1,206.7,163.5,579.5,4
1934,1469,1204,4,2,1,196.7,145.1,548,5
1935,1469,1204,4,1,1,180.9,136.1,649.3,5
1936,1469,1204,4,2,3,184.4,147.5,604,5
1937,1469,1220,4,1,1,215.9,123.5,565.3,5
1938,1469,1220,4,2,3,175.8,125.8,553.2,5
1939,1469,1220,4,1,4,179.7,146.5,563.9,5
1940,1469,1220,4,2,3,232.1,101.8,600.8,4
1941,1469,1220,4,1,2,218.1,170.4,641.8,4
1942,1469,1220,4,2,4,205.6,150.1,621.6,4
1943,1469,1220,4,1,1,221.8,186.3,560.6,4
1944,1469,1220,4,2,4,232.7,153,526.3,4
1945,1469,1548,4,1,1,202.3,171.5,601.7,5
1946,1469,1548,4,2,3,212.2,115.7,596.8,5
1947,1469,1548,4,1,4,229.1,173.3,609.5,5
1948,1469,1548,4,2,2,230.9,130.9,577.9,4
1949,1469,1548,4,1,2,186,166.4,616.5,5
1950,1469,1548,4,2,2,223.4,128.2,611.2,4
1951,1469,1548,4,1,3,175.1,210.2,587.7,4
1952,1469,1548,4,2,2,210.9,127.2,602.7,4
1953,1469,1580,4,1,3,168.2,129.7,711.3,5
1954,1469,1580,4,2,1,200.3,67.4,554.1,5
1955,1469,1580,4,1,4,207.7,139.9,642.3,5
1956,1469,1580,4,2,3,191.1,157.3,555.1,5
1957,1469,1580,4,1,2,166.3,186.8,615.7,5
1958,1469,1580,4,2,1,142.8,128.1,632,4
1959,1469,1580,4,1,3,136.7,149.9,626.2,5
1960,1469,1580,4,2,4,187.4,174.1,574,4
1961,1231,1554,4,1,1,171.2,105.2,644.9,4
1962,1231,1554,4,2,3,176.5,113.1,613.9,5
1963,1231,1554,4,1,2,195.6,115.3,610.6,5
1964,1231,1554,4,2,3,178.8,118.6,649.3,4
1965,1231,1554,4,1,2,199.4,163.8,630.9,4
1966,1231,1554,4,2,2,194.3,170.7,619.5,5
1967,1231,1554,4,1,2,195.9,154.3,629.3,4
1968,1231,1554,4,2,4,162.3,67.3,577.5,5
1969,1231,1454,4,1,3,225.5,128.8,613.6,5
1970,1231,1454,4,2,1,219.1,146.4,596.5,5
1971,1231,1454,4,1,1,188.8,154.5,645.9,5
1972,1231,1454,4,2,2,195.5,97.9,569,4
1973,1231,1454,4,1,1,164.1,131.5,586.9,4
1974,1231,1454,4,2,1,153.4,124.2,632.7,5
1975,1231,1454,4,1,2,221.1,191.8,657,4
1976,1231,1454,4,2,2,226.2,185.8,594.1,5
1977,1231,1202,4,1,3,173,158.8,641.5,4
1978,1231,1202,4,2,4,178.1,154.5,608.7,5
1979,1231,1202,4,1,1,211.2,167.2,588.8,5
1980,1231,1202,4,2,4,193.4,137.9,601.7,5
1981,1231,1202,4,1,3,213.3,178.3,599.4,5
1982,1231,1202,4,2,3,188.8,142.6,629.1,5
1983,1231,1202,4,1,1,213.9,161.3,603.4,4
1984,1231,1202,4,2,1,174.7,107.4,587.1,4
1985,1231,1498,4,1,3,205.2,132.9,629.5,4
1986,1231,1498,4,2,3,211.7,137.6,583.6,4
1987,1231,1498,4,1,3,193.2,143.9,622.2,4
1988,1231,1498,4,2,1,165.7,174.5,603.5,5
1989,1231,1498,4,1,3,177.2,124,631.6,4
1990,1231,1498,4,2,2,201.3,141.5,617.6,5
1991,1231,1498,4,1,1,170.7,179.4,583.7,4
1992,1231,1498,4,2,3,191,141.9,644.7,5
1993,1231,1530,4,1,3,191.7,149,621.8,5
1994,1231,1530,4,2,4,217,125.4,587.5,5
1995,1231,1530,4,1,2,209.1,191.7,574.2,5
1996,1231,1530,4,2,1,188.3,104.7,555.1,5
1997,1231,1530,4,1,1,175,155.8,530.3,4
1998,1231,1530,4,2,1,233.4,163.7,648.6,4
1999,1231,1530,4,1,3,184.1,112.3,612,5
2000,1231,1530,4,2,3,164.4,135.6,667.9,5
2001,1651,1858,5,1,3,198.2,113.6,597.6,5
2002,1651,1858,5,2,4,192.3,127.3,565.1,5
2003,1651,1858,5,1,4,222.9,129.5,572.7,6
2004,1651,1858,5,2,1,203.2,188.5,590.4,5
2005,1651,1858,5,1,4,210.8,186.2,601.2,6
2006,1651,1858,5,2,4,204.6,141.2,548.3,5
2007,1651,1858,5,1,2,217.6,164.9,639.9,5
2008,1651,1858,5,2,4,209.1,137.8,558,6
2009,1651,1854,5,1,4,199,150.1,596.2,6
2010,1651,1854,5,2,3,164.4,117.2,651.2,5
2011,1651,1854,5,1,1,194,141.3,586.8,5
2012,1651,1854,5,2,3,233.2,142.4,593.2,6
2013,1651,1854,5,1,1,218.2,120.3,623.2,6
2014,1651,1854,5,2,3,188.7,140.3,563.8,6
2015,1651,1854,5,1,4,211.3,165.2,547.4,6
2016,1651,1854,5,2,3,205,174.4,661,6
2017,1651,1928,5,1,2,185.3,128.8,690.6,6
2018,1651,1928,5,2,3,172,111.6,588.4,5
2019,1651,1928,5,1,3,220.9,139.3,612.8,6
2020,1651,1928,5,2,1,229.8,140.1,620.4,6
2021,1651,1928,5,1,4,205.5,132.4,660.6,5
2022,1651,1928,5,2,2,223,143.9,652.3,6
2023,1651,1928,5,1,1,221.5,181.4,660.5,6
2024,1651,1928,5,2,4,185.7,149.9,542.7,6
2025,1651,1942,5,1,3,209.8,109.3,634.5,6
2026,1651,1942,5,2,2,251.3,159.6,600.5,6
2027,1651,1942,5,1,1,193.2,125.6,584.2,5
2028,1651,1942,5,2,3,230.2,152.4,574.4,6
2029,1651,1942,5,1,2,162.2,178.4,612.6,5
2030,1651,1942,5,2,2,215.3,88.9,578.5,5
2031,1651,1942,5,1,2,209,165.4,614,6
2032,1651,1942,5,2,2,248,137.5,591,5
2033,1651,1786,5,1,1,209.7,106.4,571.8,5
2034,1651,1786,5,2,2,242.4,96.3,592.9,6
2035,1651,1786,5,1,2,177.9,146.1,618.1,5
2036,1651,1786,5,2,4,245.3,156.4,619.8,5
2037,1651,1786,5,1,2,219.3,150.5,642.9,6
2038,1651,1786,5,2,2,214,141.2,597.1,6
2039,1651,1786,5,1,1,217.9,195,649.5,6
2040,1651,1786,5,2,1,208.7,136.6,607.6,6
2041,1937,1944,5,1,4,198.8,164.9,544.2,6
2042,1937,1944,5,2,1,139.8,101.2,559.5,6
2043,1937,1944,5,1,1,218.3,168.7,608.4,5
2044,1937,1944,5,2,1,182,172.8,558.1,6
2045,1937,1944,5,1,4,181.8,154.5,582.2,5
2046,1937,1944,5,2,2,222.8,146.6,552.5,5
2047,1937,1944,5,1,2,193.1,178.4,591.5,5
2048,1937,1944,5,2,3,209.2,155,559.4,6
2049,1937,1898,5,1,2,180.4,165.9,614.8,5
2050,1937,1898,5,2,4,185.1,164.1,565,6
2051,1937,1898,5,1,2,204.5,161.8,640.3,6
2052,1937,1898,5,2,2,252.2,131.6,566,5
2053,1937,1898,5,1,1,220.7,155.8,611.6,5
2054,1937,1898,5,2,2,184.6,200.2,573.9,6
2055,1937,1898,5,1,4,206.8,169,574.7,6
2056,1937,1898,5,2,2,231.5,190.2,541.9,6
2057,1937,1938,5,1,4,182.4,135,615.2,6
2058,1937,1938,5,2,1,192.2,168,551.8,5
2059,1937,1938,5,1,2,192.6,125.8,586.4,6
2060,1937,1938,5,2,1,177.8,157,593.6,6
2061,1937,1938,5,1,3,167.1,156.4,619.2,6
2062,1937,1938,5,2,1,183.2,192.4,602.6,6
2063,1937,1938,5,1,1,175,182.5,546,6
2064,1937,1938,5,2,3,212.8,183.2,627.3,6
2065,1937,1628,5,1,3,153.4,120.9,586.8,5
2066,1937,1628,5,2,2,210.7,127.8,592.7,6
2067,1937,1628,5,1,2,164.5,199.4,637.8,5
2068,1937,1628,5,2,1,198.6,74.2,517.8,5
2069,1937,1628,5,1,4,213.4,158.6,604.5,6
2070,1937,1628,5,2,2,188.1,147.7,555.6,6
2071,1937,1628,5,1,4,173.4,123.7,569.5,6
2072,1937,1628,5,2,3,204.9,136.8,587,6
2073,1937,1970,5,1,4,207.2,230.7,573.9,6
2074,1937,1970,5,2,4,189.9,137.4,537.3,6
2075,1937,1970,5,1,2,203.9,121.3,594.1,5
2076,1937,1970,5,2,3,193.8,130.6,571.8,5
2077,1937,1970,5,1,1,217.3,148.7,633.9,6
2078,1937,1970,5,2,2,194.5,143.1,555,6
2079,1937,1970,5,1,3,193,129.9,606.7,6
2080,1937,1970,5,2,4,194.4,126.7,546,5
2081,1787,1634,5,1,3,202.9,142.2,646.2,6
2082,1787,1634,5,2,2,254.2,133.4,578.7,5
2083,1787,1634,5,1,1,215.3,152.6,563.5,5
2084,1787,1634,5,2,3,179.1,89.5,651.6,5
2085,1787,1634,5,1,1,170.8,113.1,624.5,5
2086,1787,1634,5,2,3,185.2,102.8,655.2,5
2087,1787,1634,5,1,2,225.4,172.9,560.3,6
2088,1787,1634,5,2,4,221.1,149.2,613.8,6
2089,1787,1986,5,1,4,221.1,213.2,671,6
2090,1787,1986,5,2,1,192.2,161.1,588.2,6
2091,1787,1986,5,1,1,188.8,224.6,583.9,6
2092,1787,1986,5,2,3,194.9,105.1,650.9,5
2093,1787,1986,5,1,1,198.5,194.5,538.4,6
2094,1787,1986,5,2,1,217.9,196.6,620.4,6
