"id","sire","dam","gen","genotype"
3462,3134,3147,8,2
3463,3134,3147,8,2
3464,3134,3147,8,2
3465,3134,2822,8,2
3466,3134,2822,8,2
3467,3134,2822,8,2
3468,3134,2822,8,2
3469,3134,2822,8,2
3470,3134,2822,8,2
3471,3134,2822,8,2
3472,3134,2822,8,2
3473,3134,2823,8,2
3474,3134,2823,8,2
3475,3134,2823,8,2
3476,3134,2823,8,2
3477,3134,2823,8,2
3478,3134,2823,8,2
3479,3134,2823,8,2
3480,3134,2823,8,2
3481,3139,3197,8,2
3482,3139,3197,8,2
3483,3139,3197,8,2
3484,3139,3197,8,2
3485,3139,3197,8,2
3486,3139,3197,8,2
3487,3139,3197,8,2
3488,3139,3197,8,2
3489,3139,2906,8,2
3490,3139,2906,8,2
3491,3139,2906,8,2
3492,3139,2906,8,2
3493,3139,2906,8,2
3494,3139,2906,8,2
3495,3139,2906,8,2
3496,3139,2906,8,2
3497,3139,2991,8,2
3498,3139,2991,8,2
3499,3139,2991,8,2
3500,3139,2991,8,2
3501,3139,2991,8,2
3502,3139,2991,8,2
3503,3139,2991,8,2
3504,3139,2991,8,2
3505,3139,3189,8,2
3506,3139,3189,8,2
3507,3139,3189,8,2
3508,3139,3189,8,2
3509,3139,3189,8,2
3510,3139,3189,8,2
3511,3139,3189,8,2
3512,3139,3189,8,2
3513,3139,3148,8,2
3514,3139,3148,8,2
3515,3139,3148,8,2
3516,3139,3148,8,2
3517,3139,3148,8,2
3518,3139,3148,8,2
3519,3139,3148,8,2
3520,3139,3148,8,2
3521,2825,2812,8,2
3522,2825,2812,8,2
3523,2825,2812,8,2
3524,2825,2812,8,2
3525,2825,2812,8,2
3526,2825,2812,8,2
3527,2825,2812,8,2
3528,2825,2812,8,2
3529,2825,3110,8,2
3530,2825,3110,8,2
3531,2825,3110,8,2
3532,2825,3110,8,2
3533,2825,3110,8,2
3534,2825,3110,8,2
3535,2825,3110,8,2
3536,2825,3110,8,2
3537,2825,3075,8,2
3538,2825,3075,8,2
3539,2825,3075,8,2
3540,2825,3075,8,2
3541,2825,3075,8,2
3542,2825,3075,8,2
3543,2825,3075,8,2
3544,2825,3075,8,2
3545,2825,3136,8,2
3546,2825,3136,8,2
3547,2825,3136,8,2
3548,2825,3136,8,2
3549,2825,3136,8,2
3550,2825,3136,8,2
3551,2825,3136,8,2
3552,2825,3136,8,2
3553,2825,3132,8,2
3554,2825,3132,8,2
3555,2825,3132,8,2
3556,2825,3132,8,2
3557,2825,3132,8,2
3558,2825,3132,8,2
3559,2825,3132,8,2
3560,2825,3132,8,2
3561,2854,3127,8,2
3562,2854,3127,8,2
3563,2854,3127,8,2
3564,2854,3127,8,2
3565,2854,3127,8,2
3566,2854,3127,8,2
3567,2854,3127,8,2
3568,2854,3127,8,2
3569,2854,2960,8,2
3570,2854,2960,8,2
3571,2854,2960,8,2
3572,2854,2960,8,2
3573,2854,2960,8,2
3574,2854,2960,8,2
3575,2854,2960,8,2
3576,2854,2960,8,2
3577,2854,2850,8,2
3578,2854,2850,8,2
3579,2854,2850,8,2
3580,2854,2850,8,2
3581,2854,2850,8,2
3582,2854,2850,8,2
3583,2854,2850,8,2
3584,2854,2850,8,2
3585,2854,2892,8,2
3586,2854,2892,8,2
3587,2854,2892,8,2
3588,2854,2892,8,2
3589,2854,2892,8,2
3590,2854,2892,8,2
3591,2854,2892,8,2
3592,2854,2892,8,2
3593,2854,3186,8,2
3594,2854,3186,8,2
3595,2854,3186,8,2
3596,2854,3186,8,2
3597,2854,3186,8,2
3598,2854,3186,8,2
3599,2854,3186,8,2
3600,2854,3186,8,2
3601,3397,3427,9,2
3602,3397,3427,9,2
3603,3397,3427,9,2
3604,3397,3427,9,2
3605,3397,3427,9,2
3606,3397,3427,9,2
3607,3397,3427,9,2
3608,3397,3427,9,2
3609,3397,3301,9,2
3610,3397,3301,9,2
3611,3397,3301,9,2
3612,3397,3301,9,2
3613,3397,3301,9,2
3614,3397,3301,9,2
3615,3397,3301,9,2
3616,3397,3301,9,2
3617,3397,3303,9,2
3618,3397,3303,9,2
3619,3397,3303,9,2
3620,3397,3303,9,2
3621,3397,3303,9,2
3622,3397,3303,9,2
3623,3397,3303,9,2
3624,3397,3303,9,2
3625,3397,3252,9,2
3626,3397,3252,9,2
3627,3397,3252,9,2
3628,3397,3252,9,2
3629,3397,3252,9,2
3630,3397,3252,9,2
3631,3397,3252,9,2
3632,3397,3252,9,2
3633,3397,3468,9,2
3634,3397,3468,9,2
3635,3397,3468,9,2
3636,3397,3468,9,2
3637,3397,3468,9,2
3638,3397,3468,9,2
3639,3397,3468,9,2
3640,3397,3468,9,2
3641,3253,3379,9,2
3642,3253,3379,9,2
3643,3253,3379,9,2
3644,3253,3379,9,2
3645,3253,3379,9,2
3646,3253,3379,9,2
3647,3253,3379,9,2
3648,3253,3379,9,2
3649,3253,3385,9,2
3650,3253,3385,9,2
3651,3253,3385,9,2
3652,3253,3385,9,2
3653,3253,3385,9,2
3654,3253,3385,9,2
3655,3253,3385,9,2
3656,3253,3385,9,2
3657,3253,3457,9,2
3658,3253,3457,9,2
3659,3253,3457,9,2
3660,3253,3457,9,2
3661,3253,3457,9,2
3662,3253,3457,9,2
3663,3253,3457,9,2
3664,3253,3457,9,2
3665,3253,3543,9,2
3666,3253,3543,9,2
3667,3253,3543,9,2
3668,3253,3543,9,2
3669,3253,3543,9,2
3670,3253,3543,9,2
3671,3253,3543,9,2
3672,3253,3543,9,2
3673,3253,3438,9,2
3674,3253,3438,9,2
3675,3253,3438,9,2
3676,3253,3438,9,2
3677,3253,3438,9,2
3678,3253,3438,9,2
3679,3253,3438,9,2
3680,3253,3438,9,2
3681,3306,3414,9,2
3682,3306,3414,9,2
3683,3306,3414,9,2
3684,3306,3414,9,2
3685,3306,3414,9,2
3686,3306,3414,9,2
3687,3306,3414,9,2
3688,3306,3414,9,2
3689,3306,3411,9,2
3690,3306,3411,9,2
3691,3306,3411,9,2
3692,3306,3411,9,2
3693,3306,3411,9,2
3694,3306,3411,9,2
3695,3306,3411,9,2
3696,3306,3411,9,2
3697,3306,3263,9,2
3698,3306,3263,9,2
3699,3306,3263,9,2
3700,3306,3263,9,2
3701,3306,3263,9,2
3702,3306,3263,9,2
3703,3306,3263,9,2
3704,3306,3263,9,2
3705,3306,3528,9,2
3706,3306,3528,9,2
3707,3306,3528,9,2
3708,3306,3528,9,2
3709,3306,3528,9,2
3710,3306,3528,9,2
3711,3306,3528,9,2
3712,3306,3528,9,2
3713,3306,3482,9,2
3714,3306,3482,9,2
3715,3306,3482,9,2
3716,3306,3482,9,2
3717,3306,3482,9,2
3718,3306,3482,9,2
3719,3306,3482,9,2
3720,3306,3482,9,2
3721,3554,3360,9,2
3722,3554,3360,9,2
3723,3554,3360,9,2
3724,3554,3360,9,2
3725,3554,3360,9,2
3726,3554,3360,9,2
3727,3554,3360,9,2
3728,3554,3360,9,2
3729,3554,3238,9,2
3730,3554,3238,9,2
3731,3554,3238,9,2
3732,3554,3238,9,2
3733,3554,3238,9,2
3734,3554,3238,9,2
3735,3554,3238,9,2
3736,3554,3238,9,2
3737,3554,3261,9,2
3738,3554,3261,9,2
3739,3554,3261,9,2
3740,3554,3261,9,2
3741,3554,3261,9,2
3742,3554,3261,9,2
3743,3554,3261,9,2
3744,3554,3261,9,2
3745,3554,3297,9,2
3746,3554,3297,9,2
3747,3554,3297,9,2
3748,3554,3297,9,2
3749,3554,3297,9,2
3750,3554,3297,9,2
3751,3554,3297,9,2
3752,3554,3297,9,2
3753,3554,3386,9,2
3754,3554,3386,9,2
3755,3554,3386,9,2
3756,3554,3386,9,2
3757,3554,3386,9,2
3758,3554,3386,9,2
3759,3554,3386,9,2
3760,3554,3386,9,2
3761,3259,3368,9,2
3762,3259,3368,9,2
3763,3259,3368,9,2
3764,3259,3368,9,2
3765,3259,3368,9,2
3766,3259,3368,9,2
3767,3259,3368,9,2
3768,3259,3368,9,2
3769,3259,3477,9,2
3770,3259,3477,9,2
3771,3259,3477,9,2
3772,3259,3477,9,2
3773,3259,3477,9,2
3774,3259,3477,9,2
3775,3259,3477,9,2
3776,3259,3477,9,2
3777,3259,3333,9,2
3778,3259,3333,9,2
3779,3259,3333,9,2
3780,3259,3333,9,2
3781,3259,3333,9,2
3782,3259,3333,9,2
3783,3259,3333,9,2
3784,3259,3333,9,2
3785,3259,3541,9,2
3786,3259,3541,9,2
3787,3259,3541,9,2
3788,3259,3541,9,2
3789,3259,3541,9,2
3790,3259,3541,9,2
3791,3259,3541,9,2
3792,3259,3541,9,2
3793,3259,3490,9,2
3794,3259,3490,9,2
3795,3259,3490,9,2
3796,3259,3490,9,2
3797,3259,3490,9,2
3798,3259,3490,9,2
3799,3259,3490,9,2
3800,3259,3490,9,2
3801,3403,3370,9,2
3802,3403,3370,9,2
3803,3403,3370,9,2
3804,3403,3370,9,2
3805,3403,3370,9,2
3806,3403,3370,9,2
3807,3403,3370,9,2
3808,3403,3370,9,2
3809,3403,3380,9,2
3810,3403,3380,9,2
3811,3403,3380,9,2
3812,3403,3380,9,2
3813,3403,3380,9,2
3814,3403,3380,9,2
3815,3403,3380,9,2
3816,3403,3380,9,2
3817,3403,3337,9,2
3818,3403,3337,9,2
3819,3403,3337,9,2
3820,3403,3337,9,2
3821,3403,3337,9,2
3822,3403,3337,9,2
3823,3403,3337,9,2
3824,3403,3337,9,2
3825,3403,3442,9,2
3826,3403,3442,9,2
3827,3403,3442,9,2
3828,3403,3442,9,2
3829,3403,3442,9,2
3830,3403,3442,9,2
3831,3403,3442,9,2
3832,3403,3442,9,2
3833,3403,3522,9,2
3834,3403,3522,9,2
3835,3403,3522,9,2
3836,3403,3522,9,2
3837,3403,3522,9,2
3838,3403,3522,9,2
3839,3403,3522,9,2
3840,3403,3522,9,2
3841,3424,3223,9,2
3842,3424,3223,9,2
3843,3424,3223,9,2
3844,3424,3223,9,2
3845,3424,3223,9,2
3846,3424,3223,9,2
3847,3424,3223,9,2
3848,3424,3223,9,2
3849,3424,3349,9,2
3850,3424,3349,9,2
3851,3424,3349,9,2
3852,3424,3349,9,2
3853,3424,3349,9,2
3854,3424,3349,9,2
3855,3424,3349,9,2
3856,3424,3349,9,2
3857,3424,3355,9,2
3858,3424,3355,9,2
3859,3424,3355,9,2
3860,3424,3355,9,2
3861,3424,3355,9,2
3862,3424,3355,9,2
3863,3424,3355,9,2
3864,3424,3355,9,2
3865,3424,3394,9,2
3866,3424,3394,9,2
3867,3424,3394,9,2
3868,3424,3394,9,2
3869,3424,3394,9,2
3870,3424,3394,9,2
3871,3424,3394,9,2
3872,3424,3394,9,2
3873,3424,3234,9,2
3874,3424,3234,9,2
3875,3424,3234,9,2
3876,3424,3234,9,2
3877,3424,3234,9,2
3878,3424,3234,9,2
3879,3424,3234,9,2
3880,3424,3234,9,2
3881,3373,3376,9,2
3882,3373,3376,9,2
3883,3373,3376,9,2
3884,3373,3376,9,2
3885,3373,3376,9,2
3886,3373,3376,9,2
3887,3373,3376,9,2
3888,3373,3376,9,2
3889,3373,3501,9,2
3890,3373,3501,9,2
3891,3373,3501,9,2
3892,3373,3501,9,2
3893,3373,3501,9,2
3894,3373,3501,9,2
3895,3373,3501,9,2
3896,3373,3501,9,2
3897,3373,3258,9,2
3898,3373,3258,9,2
3899,3373,3258,9,2
3900,3373,3258,9,2
3901,3373,3258,9,2
3902,3373,3258,9,2
3903,3373,3258,9,2
3904,3373,3258,9,2
3905,3373,3409,9,2
3906,3373,3409,9,2
3907,3373,3409,9,2
3908,3373,3409,9,2
3909,3373,3409,9,2
3910,3373,3409,9,2
3911,3373,3409,9,2
3912,3373,3409,9,2
3913,3373,3465,9,2
3914,3373,3465,9,2
3915,3373,3465,9,2
3916,3373,3465,9,2
3917,3373,3465,9,2
3918,3373,3465,9,2
3919,3373,3465,9,2
3920,3373,3465,9,2
3921,3581,3296,9,2
3922,3581,3296,9,2
3923,3581,3296,9,2
3924,3581,3296,9,2
3925,3581,3296,9,2
3926,3581,3296,9,2
3927,3581,3296,9,2
3928,3581,3296,9,2
3929,3581,3348,9,2
3930,3581,3348,9,2
3931,3581,3348,9,2
3932,3581,3348,9,2
3933,3581,3348,9,2
3934,3581,3348,9,2
3935,3581,3348,9,2
3936,3581,3348,9,2
3937,3581,3515,9,2
3938,3581,3515,9,2
3939,3581,3515,9,2
3940,3581,3515,9,2
3941,3581,3515,9,2
3942,3581,3515,9,2
3943,3581,3515,9,2
3944,3581,3515,9,2
3945,3581,3274,9,2
3946,3581,3274,9,2
3947,3581,3274,9,2
3948,3581,3274,9,2
3949,3581,3274,9,2
3950,3581,3274,9,2
3951,3581,3274,9,2
3952,3581,3274,9,2
3953,3581,3354,9,2
3954,3581,3354,9,2
3955,3581,3354,9,2
3956,3581,3354,9,2
3957,3581,3354,9,2
3958,3581,3354,9,2
3959,3581,3354,9,2
3960,3581,3354,9,2
3961,3374,3592,9,2
3962,3374,3592,9,2
3963,3374,3592,9,2
3964,3374,3592,9,2
3965,3374,3592,9,2
3966,3374,3592,9,2
3967,3374,3592,9,2
3968,3374,3592,9,2
3969,3374,3469,9,2
3970,3374,3469,9,2
3971,3374,3469,9,2
3972,3374,3469,9,2
3973,3374,3469,9,2
3974,3374,3469,9,2
3975,3374,3469,9,2
3976,3374,3469,9,2
3977,3374,3594,9,2
3978,3374,3594,9,2
3979,3374,3594,9,2
3980,3374,3594,9,2
3981,3374,3594,9,2
3982,3374,3594,9,2
3983,3374,3594,9,2
3984,3374,3594,9,2
3985,3374,3353,9,2
3986,3374,3353,9,2
3987,3374,3353,9,2
3988,3374,3353,9,2
3989,3374,3353,9,2
3990,3374,3353,9,2
3991,3374,3353,9,2
3992,3374,3353,9,2
3993,3374,3359,9,2
3994,3374,3359,9,2
3995,3374,3359,9,2
3996,3374,3359,9,2
3997,3374,3359,9,2
3998,3374,3359,9,2
3999,3374,3359,9,2
4000,3374,3359,9,2
4001,3767,3732,10,2
4002,3767,3732,10,2
4003,3767,3732,10,2
4004,3767,3732,10,2
4005,3767,3732,10,2
4006,3767,3732,10,2
4007,3767,3732,10,2
4008,3767,3732,10,2
4009,3767,3910,10,2
4010,3767,3910,10,2
4011,3767,3910,10,2
4012,3767,3910,10,2
4013,3767,3910,10,2
4014,3767,3910,10,2
4015,3767,3910,10,2
4016,3767,3910,10,2
4017,3767,3678,10,2
4018,3767,3678,10,2
4019,3767,3678,10,2
4020,3767,3678,10,2
4021,3767,3678,10,2
4022,3767,3678,10,2
4023,3767,3678,10,2
4024,3767,3678,10,2
4025,3767,3720,10,2
4026,3767,3720,10,2
4027,3767,3720,10,2
4028,3767,3720,10,2
4029,3767,3720,10,2
4030,3767,3720,10,2
4031,3767,3720,10,2
4032,3767,3720,10,2
4033,3767,3759,10,2
4034,3767,3759,10,2
4035,3767,3759,10,2
4036,3767,3759,10,2
4037,3767,3759,10,2
4038,3767,3759,10,2
4039,3767,3759,10,2
4040,3767,3759,10,2
4041,3988,3804,10,2
4042,3988,3804,10,2
4043,3988,3804,10,2
4044,3988,3804,10,2
4045,3988,3804,10,2
4046,3988,3804,10,2
4047,3988,3804,10,2
4048,3988,3804,10,2
4049,3988,3822,10,2
4050,3988,3822,10,2
4051,3988,3822,10,2
4052,3988,3822,10,2
4053,3988,3822,10,2
4054,3988,3822,10,2
4055,3988,3822,10,2
4056,3988,3822,10,2
4057,3988,3768,10,2
4058,3988,3768,10,2
4059,3988,3768,10,2
4060,3988,3768,10,2
4061,3988,3768,10,2
4062,3988,3768,10,2
4063,3988,3768,10,2
4064,3988,3768,10,2
4065,3988,3968,10,2
4066,3988,3968,10,2
4067,3988,3968,10,2
4068,3988,3968,10,2
4069,3988,3968,10,2
4070,3988,3968,10,2
4071,3988,3968,10,2
4072,3988,3968,10,2
4073,3988,3677,10,2
4074,3988,3677,10,2
4075,3988,3677,10,2
4076,3988,3677,10,2
4077,3988,3677,10,2
4078,3988,3677,10,2
4079,3988,3677,10,2
4080,3988,3677,10,2
4081,3628,3724,10,2
4082,3628,3724,10,2
4083,3628,3724,10,2
4084,3628,3724,10,2
4085,3628,3724,10,2
4086,3628,3724,10,2
4087,3628,3724,10,2
4088,3628,3724,10,2
4089,3628,3946,10,2
4090,3628,3946,10,2
4091,3628,3946,10,2
4092,3628,3946,10,2
4093,3628,3946,10,2
4094,3628,3946,10,2
4095,3628,3946,10,2
4096,3628,3946,10,2
4097,3628,3639,10,2
4098,3628,3639,10,2
4099,3628,3639,10,2
4100,3628,3639,10,2
4101,3628,3639,10,2
4102,3628,3639,10,2
4103,3628,3639,10,2
4104,3628,3639,10,2
4105,3628,3757,10,2
4106,3628,3757,10,2
4107,3628,3757,10,2
4108,3628,3757,10,2
4109,3628,3757,10,2
4110,3628,3757,10,2
4111,3628,3757,10,2
4112,3628,3757,10,2
4113,3628,3618,10,2
4114,3628,3618,10,2
4115,3628,3618,10,2
4116,3628,3618,10,2
4117,3628,3618,10,2
4118,3628,3618,10,2
4119,3628,3618,10,2
4120,3628,3618,10,2
4121,3972,3654,10,2
4122,3972,3654,10,2
4123,3972,3654,10,2
4124,3972,3654,10,2
4125,3972,3654,10,2
4126,3972,3654,10,2
4127,3972,3654,10,2
4128,3972,3654,10,2
4129,3972,3619,10,2
4130,3972,3619,10,2
4131,3972,3619,10,2
4132,3972,3619,10,2
4133,3972,3619,10,2
4134,3972,3619,10,2
4135,3972,3619,10,2
4136,3972,3619,10,2
4137,3972,3882,10,2
4138,3972,3882,10,2
4139,3972,3882,10,2
4140,3972,3882,10,2
4141,3972,3882,10,2
4142,3972,3882,10,2
4143,3972,3882,10,2
4144,3972,3882,10,2
4145,3972,3827,10,2
4146,3972,3827,10,2
4147,3972,3827,10,2
4148,3972,3827,10,2
4149,3972,3827,10,2
4150,3972,3827,10,2
4151,3972,3827,10,2
4152,3972,3827,10,2
4153,3972,3705,10,2
4154,3972,3705,10,2
4155,3972,3705,10,2
4156,3972,3705,10,2
4157,3972,3705,10,2
4158,3972,3705,10,2
4159,3972,3705,10,2
4160,3972,3705,10,2
4161,3955,3738,10,2
4162,3955,3738,10,2
4163,3955,3738,10,2
4164,3955,3738,10,2
4165,3955,3738,10,2
4166,3955,3738,10,2
4167,3955,3738,10,2
4168,3955,3738,10,2
4169,3955,3660,10,2
4170,3955,3660,10,2
4171,3955,3660,10,2
4172,3955,3660,10,2
4173,3955,3660,10,2
4174,3955,3660,10,2
4175,3955,3660,10,2
4176,3955,3660,10,2
4177,3955,3964,10,2
4178,3955,3964,10,2
4179,3955,3964,10,2
4180,3955,3964,10,2
4181,3955,3964,10,2
4182,3955,3964,10,2
4183,3955,3964,10,2
4184,3955,3964,10,2
4185,3955,3807,10,2
4186,3955,3807,10,2
4187,3955,3807,10,2
4188,3955,3807,10,2
4189,3955,3807,10,2
4190,3955,3807,10,2
4191,3955,3807,10,2
4192,3955,3807,10,2
4193,3955,3907,10,2
4194,3955,3907,10,2
4195,3955,3907,10,2
4196,3955,3907,10,2
4197,3955,3907,10,2
4198,3955,3907,10,2
4199,3955,3907,10,2
4200,3955,3907,10,2
4201,3676,3958,10,2
4202,3676,3958,10,2
4203,3676,3958,10,2
4204,3676,3958,10,2
4205,3676,3958,10,2
4206,3676,3958,10,2
4207,3676,3958,10,2
4208,3676,3958,10,2
4209,3676,3889,10,2
4210,3676,3889,10,2
4211,3676,3889,10,2
4212,3676,3889,10,2
4213,3676,3889,10,2
4214,3676,3889,10,2
4215,3676,3889,10,2
4216,3676,3889,10,2
4217,3676,3721,10,2
4218,3676,3721,10,2
4219,3676,3721,10,2
4220,3676,3721,10,2
4221,3676,3721,10,2
4222,3676,3721,10,2
4223,3676,3721,10,2
4224,3676,3721,10,2
4225,3676,3960,10,2
4226,3676,3960,10,2
4227,3676,3960,10,2
4228,3676,3960,10,2
4229,3676,3960,10,2
4230,3676,3960,10,2
4231,3676,3960,10,2
4232,3676,3960,10,2
4233,3676,3904,10,2
4234,3676,3904,10,2
4235,3676,3904,10,2
4236,3676,3904,10,2
4237,3676,3904,10,2
4238,3676,3904,10,2
4239,3676,3904,10,2
4240,3676,3904,10,2
4241,3860,3858,10,2
4242,3860,3858,10,2
4243,3860,3858,10,2
4244,3860,3858,10,2
4245,3860,3858,10,2
4246,3860,3858,10,2
4247,3860,3858,10,2
4248,3860,3858,10,2
4249,3860,3811,10,2
4250,3860,3811,10,2
4251,3860,3811,10,2
4252,3860,3811,10,2
4253,3860,3811,10,2
4254,3860,3811,10,2
4255,3860,3811,10,2
4256,3860,3811,10,2
4257,3860,3651,10,2
4258,3860,3651,10,2
4259,3860,3651,10,2
4260,3860,3651,10,2
4261,3860,3651,10,2
4262,3860,3651,10,2
4263,3860,3651,10,2
4264,3860,3651,10,2
4265,3860,3775,10,2
4266,3860,3775,10,2
4267,3860,3775,10,2
4268,3860,3775,10,2
4269,3860,3775,10,2
4270,3860,3775,10,2
4271,3860,3775,10,2
4272,3860,3775,10,2
4273,3860,3883,10,2
4274,3860,3883,10,2
4275,3860,3883,10,2
4276,3860,3883,10,2
4277,3860,3883,10,2
4278,3860,3883,10,2
4279,3860,3883,10,2
4280,3860,3883,10,2
4281,3836,3813,10,2
4282,3836,3813,10,2
4283,3836,3813,10,2
4284,3836,3813,10,2
4285,3836,3813,10,2
4286,3836,3813,10,2
4287,3836,3813,10,2
4288,3836,3813,10,2
4289,3836,3601,10,2
4290,3836,3601,10,2
4291,3836,3601,10,2
4292,3836,3601,10,2
4293,3836,3601,10,2
4294,3836,3601,10,2
4295,3836,3601,10,2
4296,3836,3601,10,2
4297,3836,3795,10,2
4298,3836,3795,10,2
4299,3836,3795,10,2
4300,3836,3795,10,2
4301,3836,3795,10,2
4302,3836,3795,10,2
4303,3836,3795,10,2
4304,3836,3795,10,2
4305,3836,3679,10,2
4306,3836,3679,10,2
4307,3836,3679,10,2
4308,3836,3679,10,2
4309,3836,3679,10,2
4310,3836,3679,10,2
4311,3836,3679,10,2
4312,3836,3679,10,2
4313,3836,3622,10,2
4314,3836,3622,10,2
4315,3836,3622,10,2
4316,3836,3622,10,2
4317,3836,3622,10,2
4318,3836,3622,10,2
4319,3836,3622,10,2
4320,3836,3622,10,2
4321,3885,3604,10,2
4322,3885,3604,10,2
4323,3885,3604,10,2
4324,3885,3604,10,2
4325,3885,3604,10,2
4326,3885,3604,10,2
4327,3885,3604,10,2
4328,3885,3604,10,2
4329,3885,3602,10,2
4330,3885,3602,10,2
4331,3885,3602,10,2
4332,3885,3602,10,2
4333,3885,3602,10,2
4334,3885,3602,10,2
4335,3885,3602,10,2
4336,3885,3602,10,2
4337,3885,3609,10,2
4338,3885,3609,10,2
4339,3885,3609,10,2
4340,3885,3609,10,2
4341,3885,3609,10,2
4342,3885,3609,10,2
4343,3885,3609,10,2
4344,3885,3609,10,2
4345,3885,3816,10,2
4346,3885,3816,10,2
4347,3885,3816,10,2
4348,3885,3816,10,2
4349,3885,3816,10,2
4350,3885,3816,10,2
4351,3885,3816,10,2
4352,3885,3816,10,2
4353,3885,3992,10,2
4354,3885,3992,10,2
4355,3885,3992,10,2
4356,3885,3992,10,2
4357,3885,3992,10,2
4358,3885,3992,10,2
4359,3885,3992,10,2
4360,3885,3992,10,2
4361,3854,3791,10,2
4362,3854,3791,10,2
4363,3854,3791,10,2
4364,3854,3791,10,2
4365,3854,3791,10,2
4366,3854,3791,10,2
4367,3854,3791,10,2
4368,3854,3791,10,2
4369,3854,3911,10,2
4370,3854,3911,10,2
4371,3854,3911,10,2
4372,3854,3911,10,2
4373,3854,3911,10,2
4374,3854,3911,10,2
4375,3854,3911,10,2
4376,3854,3911,10,2
4377,3854,3935,10,2
4378,3854,3935,10,2
4379,3854,3935,10,2
4380,3854,3935,10,2
4381,3854,3935,10,2
4382,3854,3935,10,2
4383,3854,3935,10,2
4384,3854,3935,10,2
4385,3854,3634,10,2
4386,3854,3634,10,2
4387,3854,3634,10,2
4388,3854,3634,10,2
4389,3854,3634,10,2
4390,3854,3634,10,2
4391,3854,3634,10,2
4392,3854,3634,10,2
4393,3854,3868,10,2
4394,3854,3868,10,2
4395,3854,3868,10,2
4396,3854,3868,10,2
4397,3854,3868,10,2
4398,3854,3868,10,2
4399,3854,3868,10,2
4400,3854,3868,10,2
